# stan_version_major = 2
# stan_version_minor = 37
# stan_version_patch = 0
# model = test_model
# start_datetime = 2026-03-26 06:32:59 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = data.json
# init = 2 (Default)
# random
#   seed = 805450934 (Default)
# output
#   file = results.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.37.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu,kappa,theta.1,theta.2,theta.3
# Adaptation terminated
# Step size = 0.550906
# Diagonal elements of inverse mass matrix:
# 0.0903216, 0.560335, 0.0143741, 0.00762163, 0.00798517
-849.74053,0.98361801,0.55090594,2,3,0,850.08902,0.27779681,36.52314,0.29806756,0.28008567,0.28740988
-850.30661,0.98122354,0.55090594,3,7,0,850.69536,0.25051569,9.4651443,0.23460486,0.32667632,0.32455251
-848.43359,0.98883853,0.55090594,3,7,0,852.11045,0.32882493,41.773951,0.26833626,0.30626692,0.31525004
-850.19642,0.85204026,0.55090594,3,7,0,853.03603,0.22284395,10.088859,0.27095064,0.27406049,0.28736649
-849.77242,0.98573699,0.55090594,3,7,0,852.03679,0.34347085,11.65028,0.24617712,0.2809859,0.32297439
-850.3165,0.95944947,0.55090594,2,7,0,851.78142,0.21107897,23.133647,0.2890978,0.31771511,0.28408916
-848.56147,0.99147857,0.55090594,3,7,0,851.18356,0.24325109,11.112869,0.27656463,0.30029349,0.31278256
-850.43521,0.92977892,0.55090594,3,7,0,851.21246,0.32911112,26.970196,0.23742224,0.34149566,0.29616791
-851.17356,0.94306481,0.55090594,2,7,0,854.05996,0.3531595,7.5947508,0.2701751,0.26821485,0.32379864
-850.66678,0.93867656,0.55090594,3,7,0,856.84837,0.36470358,6.0254357,0.24923909,0.30785032,0.28336302
-851.40957,0.93334418,0.55090594,2,7,0,852.87351,0.37682353,5.5565856,0.24663107,0.32724517,0.2865066
-853.74919,0.86861879,0.55090594,3,7,0,857.42878,0.2348996,46.646602,0.28643439,0.24786525,0.28415211
-853.37773,1,0.55090594,3,7,0,857.62849,0.28487003,7.1141377,0.23105076,0.35646141,0.32470634
-849.70422,0.98335152,0.55090594,2,3,0,854.74583,0.22178568,22.937832,0.25138648,0.33235403,0.30985882
-850.1058,0.92405169,0.55090594,3,7,0,851.95004,0.37836483,9.7142564,0.27576797,0.27825224,0.30601656
-848.81977,0.93169241,0.55090594,3,7,0,852.36639,0.26860629,11.306625,0.27965683,0.32128228,0.2975383
-849.57175,0.96509532,0.55090594,3,7,0,850.91347,0.34602055,28.805737,0.25647161,0.27725979,0.29931907
-848.8916,0.99853352,0.55090594,3,7,0,851.75472,0.25055281,37.373494,0.2747068,0.3216125,0.29838902
-849.57548,0.7881083,0.55090594,3,7,0,852.80184,0.31716311,7.73403,0.25059631,0.28367503,0.31602876
-848.52977,0.99227679,0.55090594,3,7,0,850.40156,0.26670964,16.559399,0.28184696,0.32406599,0.30608914
-848.61733,0.98507386,0.55090594,3,7,0,849.27461,0.32583442,29.2554,0.25543854,0.2831383,0.30191832
-849.68739,0.77097525,0.55090594,2,3,0,851.64931,0.29545387,40.39701,0.24606577,0.27725685,0.32576656
-848.65057,0.99383679,0.55090594,3,7,0,850.54112,0.2653196,28.148885,0.26778977,0.32819624,0.29325555
-849.94589,0.86970537,0.55090594,3,7,0,851.81846,0.31919582,33.809012,0.2549409,0.28327374,0.33823899
-849.53965,0.8185261,0.55090594,2,3,0,854.76912,0.25193787,16.993599,0.28001985,0.29255711,0.33655628
-848.81802,0.97735064,0.55090594,3,7,0,852.09698,0.32171296,23.748425,0.25819998,0.32717295,0.28932492
-850.6663,0.84157551,0.55090594,3,7,0,852.10911,0.21434424,6.4771944,0.2578557,0.27257677,0.31217819
-850.24685,0.93216839,0.55090594,3,7,0,853.62765,0.25586318,21.365804,0.28121504,0.27525992,0.27417023
-849.48867,0.99853712,0.55090594,3,7,0,852.16223,0.33051153,28.382102,0.28966932,0.30307537,0.33752664
-850.54818,0.97367541,0.55090594,3,7,0,851.28636,0.36447529,20.047485,0.28258605,0.30096271,0.34573271
-849.20858,0.9999213,0.55090594,3,7,0,851.80639,0.27117984,35.705354,0.29840957,0.30771705,0.28770626
-848.95622,0.7033748,0.55090594,3,7,0,852.72193,0.2123071,9.5812134,0.25445663,0.30237255,0.30504821
-848.60785,0.96753623,0.55090594,3,7,0,850.70753,0.33685361,32.995882,0.25030997,0.31436125,0.30439157
-848.13551,1,0.55090594,3,7,0,848.98025,0.24241297,17.257331,0.24845015,0.29673914,0.30026649
-849.05468,0.94256768,0.55090594,2,3,0,849.49859,0.21750394,17.018299,0.26654666,0.31087125,0.28527071
-851.09146,0.77129174,0.55090594,3,7,0,853.96189,0.21333474,4.7764569,0.25856609,0.28064475,0.32330364
-849.6448,0.95005851,0.55090594,3,7,0,852.69358,0.22531928,11.512047,0.28497868,0.32308665,0.31664966
-849.79372,0.989318,0.55090594,3,7,0,851.2345,0.29787761,57.099936,0.25640009,0.27924187,0.29448493
-848.51249,1,0.55090594,3,7,0,850.31316,0.26802536,18.233815,0.2688492,0.32175795,0.32276578
-850.71361,0.87569304,0.55090594,2,3,0,851.63212,0.36336582,28.619064,0.2920752,0.32281231,0.34051439
-849.1958,0.98374095,0.55090594,2,3,0,851.379,0.30565208,41.332521,0.27519582,0.32415989,0.32856178
-848.29279,0.97493697,0.55090594,3,7,0,850.51908,0.32635027,27.435989,0.28042897,0.28842214,0.31245231
-850.2704,0.92610716,0.55090594,3,7,0,850.94095,0.27401267,14.797354,0.28057309,0.26656402,0.32619687
-849.26082,0.99559029,0.55090594,2,3,0,850.64812,0.28667683,13.486752,0.26859045,0.27748998,0.32617434
-853.32841,0.81943158,0.55090594,2,3,0,853.99093,0.26347211,42.226789,0.24374904,0.25683338,0.34348619
-851.8289,0.75901561,0.55090594,2,3,0,855.94878,0.27235358,14.027712,0.2418443,0.26274291,0.33927484
-848.27711,0.99918273,0.55090594,3,7,0,852.62107,0.29405228,27.400812,0.25668827,0.32552188,0.31565378
-849.45216,0.92251194,0.55090594,2,3,0,849.7404,0.25692283,31.905548,0.25263163,0.33666944,0.30849671
-852.24118,0.78086955,0.55090594,3,7,0,853.82726,0.34424234,4.190693,0.29021907,0.33854666,0.31824933
-852.08699,0.90667512,0.55090594,3,7,0,856.36726,0.37496119,38.814287,0.26410614,0.26855305,0.31436625
-848.25326,1,0.55090594,3,7,0,852.87122,0.27879716,20.634775,0.28271825,0.29681935,0.28877082
-847.92468,0.99508837,0.55090594,3,7,0,848.9209,0.30507253,30.933821,0.26805107,0.32029195,0.3076233
-848.5862,0.89716981,0.55090594,3,7,0,849.23886,0.22555077,11.032597,0.2544584,0.30241573,0.30541726
-850.92828,0.90164088,0.55090594,2,5,0,852.84537,0.30171286,78.8264,0.28561286,0.28319799,0.30839533
-848.34262,1,0.55090594,2,3,0,851.31501,0.28834932,28.767397,0.2871711,0.28442527,0.30292484
-848.01179,0.90616766,0.55090594,2,3,0,849.64476,0.32703667,21.32355,0.27313182,0.29154619,0.30501418
-848.48947,0.97814466,0.55090594,2,3,0,848.65728,0.33910327,20.221981,0.26950125,0.28454297,0.30665133
-849.14254,0.96942013,0.55090594,3,7,0,850.39599,0.30873873,14.009287,0.24009826,0.32821394,0.3123532
-849.01054,0.94207232,0.55090594,3,7,0,852.4113,0.31496741,36.492986,0.30266932,0.2939164,0.31126762
-848.4906,0.96397731,0.55090594,3,7,0,849.84062,0.26957902,10.886714,0.24371114,0.30410346,0.30715887
-849.80012,0.93591966,0.55090594,2,3,0,850.43369,0.22159417,35.300128,0.24157987,0.31976419,0.2969683
-850.04025,0.87926426,0.55090594,2,3,0,851.88105,0.19937341,17.937518,0.2373818,0.32129279,0.29229151
-849.91746,0.98886834,0.55090594,3,7,0,850.66001,0.37726675,25.067111,0.29532369,0.28887295,0.31467578
-849.2176,0.9636161,0.55090594,3,7,0,852.54196,0.31903748,26.961854,0.28663964,0.33399451,0.29503323
-848.97311,0.87935851,0.55090594,3,7,0,852.12126,0.25497086,8.1693069,0.28020511,0.30606625,0.3008536
-850.12353,0.94839593,0.55090594,3,7,0,851.33457,0.30853968,14.640451,0.23486262,0.29647358,0.3390834
-851.21493,0.90292266,0.55090594,3,7,0,855.37359,0.3817899,25.882858,0.26541324,0.34880826,0.30959506
-851.41173,0.88869146,0.55090594,3,7,0,854.67788,0.19308735,16.672395,0.2581581,0.32191208,0.33937493
-850.92286,0.94681308,0.55090594,3,7,0,854.68118,0.2596087,15.692698,0.27338085,0.32643527,0.26553228
-850.085,0.99017853,0.55090594,3,7,0,851.71358,0.30325881,27.967629,0.2567091,0.27502158,0.33820128
-849.23276,0.98669057,0.55090594,3,7,0,852.04961,0.28341137,33.763423,0.30267634,0.28568887,0.29750028
-849.69743,0.93573947,0.55090594,3,7,0,851.77228,0.29273661,16.215036,0.2229455,0.3186834,0.31839362
-848.4998,0.99674265,0.55090594,3,7,0,850.6643,0.26954346,23.692216,0.26077603,0.29935456,0.33131124
-848.46445,0.98402487,0.55090594,3,7,0,849.81677,0.25448445,16.427967,0.25676876,0.31148139,0.32462895
-849.39636,0.93170723,0.55090594,3,7,0,851.2496,0.266036,6.4180786,0.25803012,0.28983575,0.29898892
-849.46908,0.9809428,0.55090594,3,7,0,851.27559,0.27706257,19.576599,0.24818144,0.31102709,0.27238535
-852.15245,0.94596653,0.55090594,3,7,0,853.32658,0.33555915,19.738172,0.26177015,0.33237237,0.35732058
-852.74423,0.88363844,0.55090594,3,7,0,857.492,0.2682584,4.6322063,0.2903384,0.26967614,0.27998452
-850.49442,0.92479588,0.55090594,3,7,0,856.52262,0.21616389,13.627964,0.22784017,0.27592336,0.31596759
-849.99429,1,0.55090594,3,7,0,851.37114,0.30495417,20.957572,0.30631845,0.33183126,0.31865273
-851.48459,0.94117043,0.55090594,3,7,0,853.65433,0.23175563,8.7142912,0.21867483,0.27773458,0.31941094
-849.27766,1,0.55090594,3,7,0,852.5095,0.24853115,34.804555,0.25063207,0.27446632,0.2907156
-848.74963,0.99063978,0.55090594,2,3,0,849.73162,0.24671926,26.449072,0.26777668,0.27901045,0.29056005
-851.78649,0.87014092,0.55090594,3,7,0,853.79842,0.31291612,15.251265,0.26615879,0.34211528,0.34796927
-848.31716,0.99396888,0.55090594,2,3,0,852.61619,0.28106875,15.633975,0.28488854,0.31802304,0.3058149
-852.30291,0.78867612,0.55090594,2,3,0,852.57391,0.21493989,11.93068,0.29899934,0.34386946,0.32370548
-851.72107,0.99882277,0.55090594,3,7,0,854.59425,0.40781113,37.964499,0.29503673,0.31118717,0.31726596
-852.5061,0.90346119,0.55090594,3,7,0,854.31456,0.15604533,4.3612073,0.23945712,0.27546132,0.3054601
-855.2448,0.92618431,0.55090594,3,7,0,857.07491,0.15233591,1.6615461,0.26671777,0.2846928,0.2754703
-853.74665,1,0.55090594,3,7,0,857.3765,0.18534751,1.7270144,0.23036425,0.30074014,0.30113709
-848.28128,0.57070523,0.55090594,2,7,0,856.92552,0.24421565,21.299004,0.27269783,0.31423071,0.29424076
-848.65915,0.9368804,0.55090594,3,7,0,849.92338,0.32198248,22.049215,0.23430179,0.30805241,0.30465613
-849.37109,0.9132385,0.55090594,3,7,0,851.70461,0.23267864,10.97397,0.27836802,0.27928428,0.29939081
-848.15416,0.99171862,0.55090594,3,7,0,849.83795,0.25553331,26.812966,0.26310598,0.30158661,0.32218751
-849.82024,0.78403501,0.55090594,3,7,0,851.79121,0.32925852,11.8694,0.29233929,0.3000148,0.28065938
-850.76543,0.96383443,0.55090594,3,7,0,852.11591,0.1854456,12.612105,0.23112727,0.30330041,0.32680555
-848.51721,0.92116824,0.55090594,2,7,0,854.60846,0.24845762,10.863256,0.25363529,0.31156834,0.31209612
-848.24701,0.96147382,0.55090594,3,7,0,850.50356,0.28117736,41.370336,0.2798923,0.29689642,0.29509086
-849.14607,0.88408044,0.55090594,3,7,0,851.09574,0.3280891,7.9418382,0.24980814,0.3104495,0.3154471
-848.0498,0.96327645,0.55090594,3,7,0,851.6128,0.32243158,23.837038,0.27865718,0.31815862,0.3023203
-849.17147,0.95783294,0.55090594,3,7,0,849.4596,0.35137262,15.698418,0.26148269,0.33031915,0.29740213
-849.32857,0.98786844,0.55090594,3,7,0,850.63269,0.25643537,26.461643,0.2993625,0.29485471,0.32277548
-848.74059,0.96885327,0.55090594,3,7,0,851.60932,0.36324753,20.451099,0.26592755,0.30420629,0.32250889
-849.66809,0.97924202,0.55090594,3,7,0,850.07251,0.18916901,22.540404,0.26418138,0.30190611,0.29236436
-848.31733,0.76501328,0.55090594,2,3,0,852.63674,0.26003688,11.843754,0.26067137,0.30730115,0.29391536
-848.05265,0.98475194,0.55090594,3,7,0,849.39912,0.3016092,22.659999,0.29129013,0.30095451,0.30785759
-847.9025,0.99706155,0.55090594,3,7,0,848.4856,0.28800747,36.300511,0.27398274,0.29638508,0.29647884
-849.73819,0.74866796,0.55090594,3,7,0,851.17725,0.22251845,7.2450384,0.24344761,0.28918782,0.2994212
-848.85042,0.99684843,0.55090594,3,7,0,850.55373,0.21682577,21.678197,0.24450055,0.31007501,0.29646298
-848.44202,0.99538354,0.55090594,3,7,0,849.45779,0.30609682,15.494103,0.28970233,0.29752634,0.31698855
-850.05759,0.93795389,0.55090594,3,7,0,851.15835,0.29157535,50.336838,0.24783438,0.33230762,0.2906962
-850.36686,0.90032013,0.55090594,3,7,0,852.85862,0.28740589,6.9602936,0.27683244,0.27124829,0.31046251
-851.05779,0.97519414,0.55090594,3,7,0,852.8644,0.286752,59.386896,0.22050126,0.29478491,0.30552266
-850.77446,1,0.55090594,3,7,0,852.73919,0.24124961,4.6848556,0.27697356,0.30277756,0.28289927
-849.16979,0.97909946,0.55090594,3,7,0,851.85733,0.38344893,17.446475,0.28034673,0.3095116,0.31810519
-849.85567,0.92786322,0.55090594,3,7,0,851.22053,0.2337564,6.310152,0.23742744,0.3025637,0.30178676
-851.07028,0.95117449,0.55090594,3,7,0,854.44405,0.42757346,8.3809939,0.25962233,0.31689955,0.28743497
-848.74767,0.97587067,0.55090594,3,7,0,851.96074,0.34879141,13.966917,0.28851241,0.29838711,0.30383905
-848.90671,0.99141369,0.55090594,3,7,0,849.38155,0.23234498,37.531945,0.24393631,0.29668622,0.30454812
-847.93223,1,0.55090594,2,3,0,849.12118,0.25168797,26.377688,0.24829618,0.30385493,0.30277992
-848.83755,0.95470356,0.55090594,3,7,0,849.57357,0.27154109,10.192061,0.2894231,0.30565123,0.31098325
-848.99646,0.97278519,0.55090594,3,7,0,850.67806,0.28047436,15.485735,0.29809499,0.32053662,0.30623766
-848.6957,0.99479965,0.55090594,3,7,0,849.60639,0.26049134,12.964819,0.28241944,0.31532571,0.29312811
-848.30686,0.96886337,0.55090594,3,7,0,850.48178,0.33003531,33.258977,0.25660067,0.29456483,0.30739026
-847.62959,0.99854046,0.55090594,2,7,0,848.78909,0.30744071,25.612129,0.25870205,0.30416559,0.30114982
-847.61219,0.99521706,0.55090594,3,7,0,847.80614,0.28471701,17.928258,0.26986133,0.30392874,0.3037101
-848.60225,0.95013467,0.55090594,2,7,0,848.98,0.3032317,15.888555,0.26324154,0.33097236,0.30295259
-847.85925,0.94092545,0.55090594,3,7,0,851.13794,0.26385087,25.37688,0.25233573,0.30984705,0.31315266
-847.80361,0.99077493,0.55090594,3,7,0,848.47534,0.27173562,15.952027,0.27398193,0.30458651,0.3041714
-847.81769,0.98974108,0.55090594,3,7,0,848.46024,0.28352674,32.799053,0.25840293,0.29153232,0.31111129
-847.78576,0.96589053,0.55090594,3,7,0,848.76811,0.28612034,22.250069,0.27041627,0.31699122,0.29980391
-848.53261,0.90866169,0.55090594,2,3,0,849.93868,0.30431387,40.519937,0.25963053,0.31264561,0.28850098
-851.99807,0.4797166,0.55090594,2,7,0,855.81701,0.29049302,32.865786,0.25566612,0.28454576,0.25563041
-848.53354,0.90650901,0.55090594,3,7,0,854.00656,0.30155322,12.882372,0.24146713,0.29495054,0.30061574
-848.66612,0.99943874,0.55090594,3,7,0,848.9705,0.30542264,10.774636,0.24382475,0.29424138,0.30749258
-851.3354,0.85140379,0.55090594,3,7,0,854.22972,0.33312671,20.276224,0.21037109,0.29105982,0.29502773
-850.10399,0.99983427,0.55090594,3,7,0,853.82286,0.32330821,11.27899,0.25979867,0.26749284,0.29699413
# 
#  Elapsed Time: 0.028 seconds (Warm-up)
#                0.025 seconds (Sampling)
#                0.053 seconds (Total)
# 
