# stan_version_major = 2
# stan_version_minor = 38
# stan_version_patch = 0
# model = model_with_prior_model
# start_datetime = 2026-04-03 16:15:29 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = player_data.json
# init = 2 (Default)
# random
#   seed = 1531600736 (Default)
# output
#   file = model_with_prior_results.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.38.0-77-g002979f
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu,kappa,theta.1,theta.2,theta.3,theta.4,mu_prior,kappa_prior,theta_prior.1,theta_prior.2,theta_prior.3,theta_prior.4,y_prior.1,y_prior.2,y_prior.3,y_prior.4
# Adaptation terminated
# Step size = 0.532555
# Diagonal elements of inverse mass matrix:
# 0.0706465, 0.446331, 0.0130934, 0.0074024, 0.00803084, 0.00814246
-1293.2409,0.81402613,0.5325545,2,3,0,1294.1369,0.28731507,11.772781,0.25757324,0.25604701,0.2674205,0.25664051,0.16838718,3.5425705,0.46115289,0.047011485,0.17789603,0.092623921,219,25,102,46
-1291.2048,0.98715402,0.5325545,3,7,0,1295.7018,0.28464072,18.683825,0.22392459,0.28976425,0.25482641,0.27692118,0.11435508,0.093769366,4.3513001e-68,1.1005462e-111,4.4986796e-31,0.84284429,0,0,0,491
-1291.5348,0.96702828,0.5325545,3,7,0,1293.3449,0.28062374,17.809638,0.26652034,0.31206979,0.29747188,0.25334523,0.40290152,13.867116,0.35702807,0.25362905,0.43574281,0.51826844,160,140,301,296
-1291.5194,0.92691759,0.5325545,3,7,0,1294.5696,0.32575219,27.245614,0.24749032,0.31909637,0.29767977,0.24569182,0.34263934,8.1371527,0.7017384,0.19027244,0.33932705,0.23768831,322,104,214,158
-1290.8765,0.96341313,0.5325545,3,7,0,1293.4202,0.22501138,23.986079,0.23938024,0.27739038,0.28350245,0.27974463,0.50117174,6.2671984,0.59589461,0.46909125,0.22956741,0.17302114,282,257,147,97
-1290.3803,0.98644888,0.5325545,3,7,0,1291.6783,0.29917699,21.774404,0.23804,0.31244722,0.28543652,0.24100095,0.15000149,0.17298221,2.0122949e-22,0.99989956,1.6156559e-06,2.7466665e-22,0,556,0,0
-1292.8617,0.84965223,0.5325545,2,3,0,1293.5349,0.33657973,34.922167,0.24256407,0.32613879,0.27480928,0.24029855,0.027103247,5.4823905,0.0033173966,2.5834097e-08,1.1001294e-07,0.0011793807,4,0,0,1
-1292.7795,0.93285835,0.5325545,3,7,0,1298.9527,0.19827216,11.378796,0.22924474,0.26236736,0.27710161,0.27411824,0.21077834,18.602971,0.16263326,0.1956833,0.24675969,0.14021174,62,114,155,73
-1290.6865,0.99467149,0.5325545,3,7,0,1293.9421,0.2701548,38.531813,0.24624943,0.3152075,0.28764001,0.24003523,0.27139227,0.83847892,0.072664385,0.81997102,0.22379899,0.0022189577,29,474,125,1
-1289.8585,0.87361344,0.5325545,3,7,0,1295.8808,0.28389722,45.217927,0.24181651,0.2838642,0.28537935,0.25121592,0.49678041,13.829693,0.48997924,0.63429661,0.46143771,0.3939803,236,362,275,229
-1290.1199,0.99607293,0.5325545,3,7,0,1290.8981,0.26577053,14.890245,0.22440513,0.31026141,0.28254007,0.26370342,0.25925767,4.2606309,0.33932035,0.017912705,0.026186657,0.057974517,164,8,19,31
-1291.6285,0.95798612,0.5325545,3,7,0,1292.4595,0.33430462,38.610386,0.25628748,0.30749653,0.28188434,0.27578714,0.23920243,34.653984,0.27174118,0.34851967,0.38541587,0.33981758,134,205,220,220
-1291.029,1,0.5325545,3,7,0,1292.5477,0.20722235,18.236783,0.21877648,0.30474911,0.26831093,0.24690243,0.16053346,13.248449,0.097648766,0.030187732,0.04949415,0.034634559,38,17,30,17
-1292.0274,0.95158839,0.5325545,3,7,0,1293.1936,0.28736423,50.885275,0.25645326,0.28115136,0.30616265,0.27872481,0.1092976,12.265452,0.10498786,0.25612942,0.12620177,0.042277028,50,160,70,26
-1290.2298,1,0.5325545,3,7,0,1293.1651,0.2761759,36.36151,0.23492331,0.28623536,0.27211996,0.28237848,0.12091658,14.147057,0.025028831,0.057896537,0.11576412,0.18200969,8,38,64,122
-1290.1522,0.91232052,0.5325545,3,7,0,1293.6017,0.27248479,17.639129,0.22438677,0.31291311,0.28939956,0.25135999,0.2948126,15.569925,0.25164758,0.25797674,0.17442904,0.52661306,115,141,99,298
-1292.1861,0.7832733,0.5325545,3,7,0,1297.0454,0.3432891,12.124671,0.24968503,0.27105761,0.26820781,0.26094714,0.37631134,23.536145,0.55047416,0.39270969,0.50467103,0.24639583,229,189,309,140
-1292.1652,0.94167453,0.5325545,3,7,0,1296.3546,0.36588502,14.381336,0.24908964,0.29438908,0.26518341,0.24783197,0.18216408,4.0785995,0.13526963,0.26428744,0.35540883,0.11300385,73,153,224,64
-1292.3506,0.83182044,0.5325545,3,7,0,1298.5631,0.19708056,10.703074,0.22106387,0.2902648,0.30438642,0.2690811,0.14508139,4.1309272,0.10850419,0.30012837,0.060878771,0.14473381,63,164,38,90
-1293.48,0.92615652,0.5325545,3,7,0,1296.3912,0.25663754,45.86647,0.22974711,0.24295801,0.2708957,0.26309733,0.11326726,0.72841324,2.3757923e-08,0.49883447,0.049264794,5.4066041e-07,0,284,39,0
-1291.7416,0.96486482,0.5325545,3,7,0,1296.1536,0.24893456,30.176503,0.26161983,0.26344318,0.28676512,0.24635566,0.17365263,10.288034,0.53021149,0.22820092,0.20377052,0.056410809,253,120,124,34
-1293.1899,0.93985897,0.5325545,3,7,0,1294.8257,0.30206427,29.207162,0.19646351,0.32535211,0.27657084,0.26974714,0.074037944,6.7450899,0.0034588496,0.068991569,0.052091675,0.1062241,2,32,27,54
-1294.3592,0.89688699,0.5325545,3,7,0,1298.5834,0.30710516,12.264,0.18960775,0.3161845,0.26108662,0.26520266,0.24013958,6.3260255,0.52795181,0.22399438,0.23148095,0.15614065,240,121,149,95
-1297.129,0.90752466,0.5325545,3,7,0,1299.0895,0.18294912,18.694209,0.2903943,0.27423428,0.30717412,0.25433553,0.025728803,2.4460978,9.5104258e-12,0.015243832,0.0084317815,0.016092418,0,7,5,11
-1293.3062,0.97588691,0.5325545,3,7,0,1300.0699,0.27999451,18.742228,0.19187835,0.31304094,0.25822171,0.26232826,0.065960718,14.371109,0.029285229,0.06588753,0.0046034436,0.04302877,16,38,5,28
-1295.575,0.85891613,0.5325545,3,7,0,1299.3481,0.22565559,26.367566,0.29322683,0.30815036,0.30415582,0.25045562,0.31522866,7.1476598,0.60599219,0.1061747,0.12309882,0.29444,278,63,73,173
-1290.5489,0.88827561,0.5325545,2,7,0,1299.2886,0.23376351,18.493644,0.25142262,0.30664664,0.29189876,0.25538297,0.33456863,10.840412,0.33438717,0.06623875,0.27191357,0.42015504,153,44,164,243
-1290.9762,0.89101945,0.5325545,3,7,0,1295.881,0.20159036,24.65927,0.22045954,0.27700675,0.27389181,0.26230429,0.15573886,3.4616281,0.11329843,0.17668859,0.030639983,0.37501009,55,93,14,229
-1291.3096,0.97734932,0.5325545,3,7,0,1293.2075,0.26619521,33.804509,0.21241049,0.27414855,0.30208105,0.27119798,0.061519452,19.437689,0.041451984,0.0034469009,0.033529406,0.020844229,19,0,23,15
-1291.8879,0.93799646,0.5325545,3,7,0,1293.6482,0.217781,17.713026,0.25655047,0.27641614,0.26464838,0.24117287,0.055083803,13.418842,0.02966469,0.031789734,0.070734639,0.05592856,7,18,45,32
-1292.1097,0.93088322,0.5325545,3,7,0,1296.803,0.29508722,16.64445,0.23259864,0.31682391,0.260757,0.28702515,0.15164611,13.562212,0.14982971,0.12730633,0.18707948,0.07851935,61,67,120,51
-1292.7534,0.82453802,0.5325545,3,7,0,1299.4984,0.32415731,26.75669,0.23412378,0.27174489,0.29396988,0.22869919,0.28091976,19.701011,0.20308232,0.2615259,0.21293982,0.24218815,88,134,117,135
-1291.3656,1,0.5325545,3,7,0,1294.2452,0.23858546,20.891165,0.23038568,0.31028938,0.26681334,0.28577463,0.57809208,19.963966,0.58130408,0.46694358,0.61499161,0.64399496,261,268,393,376
-1290.1553,0.98435223,0.5325545,3,7,0,1293.2541,0.24196578,51.262791,0.22972899,0.28511583,0.27146848,0.2569689,0.090835953,0.20016087,0.0023581942,0.99996981,1.1693245e-15,6.1906582e-05,0,556,0,0
-1290.8522,0.92448608,0.5325545,3,7,0,1292.3657,0.29502634,21.484555,0.22133832,0.26945928,0.29547995,0.26408658,0.1682679,0.87530391,0.00010069621,0.3848659,0.1214353,0.024208676,0,191,76,10
-1292.2611,0.9053689,0.5325545,3,7,0,1293.6954,0.23872897,12.438993,0.26682264,0.31011395,0.28864759,0.27110325,0.18707888,6.2311308,0.12815892,0.082244722,0.41661417,0.16214001,58,57,273,101
-1290.9688,0.97916377,0.5325545,3,7,0,1293.9987,0.26732382,14.317313,0.24930592,0.31394484,0.27711499,0.27515648,0.29977252,3.8701374,0.13672178,0.1361387,0.33080626,0.67420369,79,77,188,410
-1292.4951,0.94622946,0.5325545,3,7,0,1294.2681,0.38218319,12.84466,0.21574149,0.28983271,0.28553554,0.2697918,0.18085938,0.13003091,1.0913341e-54,0.00036546801,0.00012844648,0.87725951,0,0,0,512
-1291.4961,0.97777287,0.5325545,3,7,0,1294.6292,0.36887691,15.364997,0.23533034,0.29410241,0.29581112,0.26232617,0.16576368,1.063607,2.6113966e-09,0.14325415,0.33584367,1.5033197e-06,0,71,193,0
-1292.486,0.83864966,0.5325545,3,7,0,1294.6471,0.16225691,19.586364,0.22206484,0.29989212,0.2766671,0.25323105,0.2844009,14.047985,0.19974309,0.1612086,0.34171136,0.3892021,96,86,205,220
-1291.4432,1,0.5325545,3,7,0,1293.5721,0.35728852,24.751611,0.25021129,0.28703648,0.28635902,0.26228323,0.11688666,2.1545529,0.36504964,0.23543839,0.0010875291,0.049280161,164,122,2,44
-1294.0138,0.95709821,0.5325545,3,7,0,1296.1393,0.19516342,16.719773,0.21152179,0.25235173,0.29479251,0.26470627,0.28776845,9.8570022,0.17929713,0.15368625,0.18357578,0.18646692,92,102,111,102
-1292.5615,1,0.5325545,3,7,0,1295.2332,0.29976729,32.911985,0.26010061,0.33469569,0.2701896,0.25225961,0.20786131,5.6007995,0.24893546,0.36813235,0.12496259,0.080586449,101,224,61,43
-1293.1011,0.97914594,0.5325545,3,7,0,1294.221,0.27554667,19.442525,0.21193606,0.25082905,0.2954716,0.26348171,0.026743221,7.745704,2.7851512e-07,0.0051827356,0.063067495,0.010193499,0,4,47,8
-1292.2662,0.99285568,0.5325545,3,7,0,1295.5721,0.24669951,36.195078,0.26481897,0.3199284,0.26123636,0.25219527,0.3560671,12.71885,0.31543711,0.18301221,0.31201953,0.41801506,110,100,173,251
-1294.8022,0.83035693,0.5325545,3,7,0,1297.9149,0.28458986,20.491534,0.18199836,0.26875488,0.29813336,0.25900219,0.23704405,10.832426,0.39007458,0.18917981,0.069071831,0.36088334,187,98,50,200
-1295.1217,0.95134815,0.5325545,3,7,0,1300.0665,0.23309894,13.300869,0.19673679,0.26774454,0.27125216,0.29583593,0.32367706,16.179743,0.25479323,0.37945276,0.26923415,0.46435291,126,203,185,295
-1294.956,0.99528195,0.5325545,3,7,0,1296.7478,0.28528814,50.313356,0.26942165,0.31035577,0.27824932,0.2163925,0.17916827,1.1558191,0.1342684,9.9143983e-05,0.001159024,0.21961939,55,0,2,137
-1292.819,0.99925592,0.5325545,3,7,0,1297.5972,0.25271296,13.2541,0.21659675,0.30832429,0.26207773,0.29228204,0.38796534,0.9608768,0.013865707,0.038689516,0.52654188,0.0029508042,12,19,316,0
-1291.6917,1,0.5325545,3,7,0,1294.1805,0.25745684,37.437175,0.24429614,0.28189829,0.30261953,0.22958243,0.18899261,20.477698,0.12601381,0.062940125,0.097818435,0.12854119,51,38,68,75
-1291.9461,0.91238185,0.5325545,3,7,0,1294.4457,0.26900923,19.859516,0.25395502,0.27416029,0.29227658,0.22917036,0.10961498,1.5153878,0.006033076,4.1847651e-07,2.0322615e-05,2.204603e-07,2,0,0,0
-1291.8867,0.99484441,0.5325545,3,7,0,1293.414,0.25812715,26.70053,0.21125653,0.32844616,0.26894152,0.26892693,0.1638768,13.386266,0.26203463,0.19167836,0.36349168,0.41292809,107,101,247,250
-1291.5888,0.90690644,0.5325545,3,7,0,1295.6285,0.3126611,19.921224,0.22582033,0.3238522,0.27695871,0.28090459,0.20512159,1.9315519,0.00083316715,0.0025954742,0.087294014,1.8471489e-06,0,1,45,0
-1292.477,0.89653049,0.5325545,3,7,0,1295.5765,0.20009877,22.51642,0.24646564,0.28227419,0.26354884,0.22911467,0.052106471,4.019315,0.088540004,0.0066125735,0.27293482,1.5781972e-06,33,3,150,0
-1293.6271,0.98071607,0.5325545,3,7,0,1296.2606,0.23625622,15.207357,0.22297118,0.24768765,0.29111231,0.27441761,0.20541913,0.4991849,0.7402811,0.30527869,0.80046582,0.80061522,329,152,482,461
-1293.0291,0.97119889,0.5325545,3,7,0,1297.4559,0.19208885,31.371096,0.20406712,0.28813026,0.27525923,0.27780633,0.21237529,6.7020588,0.44436781,0.23720388,0.47368581,0.070353446,208,126,268,49
-1291.303,1,0.5325545,3,7,0,1294.2261,0.35655489,16.394979,0.23997185,0.31469184,0.28505706,0.26045733,0.2692899,18.053545,0.1924255,0.28054198,0.26319443,0.19090741,72,150,163,104
-1292.0261,1,0.5325545,3,7,0,1293.0826,0.32741419,6.3039826,0.22682158,0.29176906,0.29183352,0.24903297,0.20694275,0.54922235,0.40006557,0.0017493187,0.74378146,0.90564426,197,0,459,537
-1290.7649,0.99541878,0.5325545,3,7,0,1293.341,0.3272518,16.276404,0.22806938,0.28504748,0.26999835,0.27065592,0.25000998,13.910081,0.14065972,0.36025625,0.15819191,0.3209878,61,197,105,195
-1290.1356,0.99128459,0.5325545,3,7,0,1291.4762,0.26242161,33.643183,0.25241197,0.31157145,0.28339831,0.26713076,0.13609025,9.8290841,0.13580761,0.16540951,0.15298169,0.10605296,67,97,78,75
-1291.1523,0.80576883,0.5325545,3,7,0,1295.4573,0.290508,11.716257,0.20965213,0.28883528,0.29275261,0.26372724,0.5107146,9.8739573,0.68106652,0.32590865,0.26098146,0.57166562,306,198,164,319
-1290.4075,0.97142289,0.5325545,3,7,0,1293.3336,0.29570064,28.029543,0.24593491,0.27897597,0.28538347,0.27977377,0.22186626,0.62005215,0.22594871,2.8751232e-06,0.023655099,2.0661172e-07,101,0,10,0
-1289.3262,0.9375926,0.5325545,3,7,0,1293.3744,0.24411442,29.064342,0.22714081,0.2906222,0.2764526,0.25543629,0.10909504,1.9409154,5.8861317e-07,0.0010791894,9.0379491e-06,0.06224644,0,0,0,31
-1290.309,0.82974388,0.5325545,2,7,0,1292.841,0.23335948,35.61152,0.23101776,0.30543711,0.28615092,0.27123935,0.009884781,3.9040604,2.199949e-31,0.00034078219,1.268724e-60,3.5371576e-15,0,1,0,0
-1290.5065,0.91294997,0.5325545,3,7,0,1292.3155,0.29633587,19.09511,0.23922244,0.3076209,0.26222304,0.24809322,0.023892552,1.064816,4.8864921e-25,0.0016081638,4.634463e-37,1.7303633e-09,0,1,0,0
-1290.0755,0.99123918,0.5325545,3,7,0,1291.4771,0.25426881,30.074176,0.21979887,0.31383515,0.2743081,0.26123355,0.3731959,15.791917,0.40396347,0.21155763,0.45522805,0.43906764,178,135,282,266
-1292.0996,0.83855643,0.5325545,3,7,0,1294.3637,0.2942174,30.796233,0.2099901,0.3295705,0.27886832,0.24902791,0.085880467,5.4974186,0.037427792,0.00069047337,0.23987111,0.00089796844,13,0,165,0
-1290.7522,0.95909331,0.5325545,3,7,0,1294.0855,0.2860591,33.821711,0.22557203,0.30043174,0.25402978,0.25325799,0.069277988,0.19113507,2.3936848e-92,2.1025756e-14,7.0118562e-08,5.4144047e-13,0,0,0,0
-1291.211,0.98742406,0.5325545,2,7,0,1291.7792,0.26759769,28.929082,0.22450697,0.30545291,0.24971946,0.24721168,0.1267916,8.5781074,0.11334181,0.039962629,0.17058055,0.00097080067,50,23,111,1
-1292.6452,0.79138061,0.5325545,3,7,0,1299.1709,0.30672059,10.526262,0.24867696,0.28841529,0.31647691,0.26968277,0.071388502,0.52833288,4.7428179e-12,2.4325779e-26,3.1900456e-23,0.0010789772,0,0,0,0
-1292.8018,0.97953352,0.5325545,3,7,0,1295.1664,0.26247273,55.377592,0.24906168,0.31633237,0.25227816,0.24121768,0.1669284,7.8795869,0.027810518,0.20598224,0.011155134,0.38906246,14,114,7,230
-1290.2464,0.94708293,0.5325545,2,7,0,1294.3793,0.28662788,46.85361,0.24304105,0.29108555,0.26484629,0.26665,0.075062927,30.068918,0.058385525,0.21939244,0.044348782,0.1062068,28,138,28,79
-1290.5661,0.69016248,0.5325545,3,7,0,1294.8847,0.2534215,20.145491,0.24254431,0.29032216,0.25452184,0.25297666,0.1695426,1.9656277,0.086789627,0.42483103,0.58484901,0.18883054,38,221,349,107
-1290.4608,0.96317295,0.5325545,3,7,0,1293.0823,0.24657573,43.675853,0.21936885,0.27244917,0.28258174,0.2627804,0.10525513,1.2395247,2.8609177e-13,0.00018687337,0.0001083695,6.1764987e-06,0,0,0,0
-1292.3649,0.91569389,0.5325545,3,7,0,1293.5029,0.27182104,16.03603,0.2322091,0.326431,0.27753971,0.22868988,0.33954981,8.257137,0.29559501,0.4240687,0.28398721,0.16104571,129,241,204,116
-1291.7197,1,0.5325545,3,7,0,1293.1669,0.25505828,14.761792,0.22557293,0.32597132,0.28063773,0.23852134,0.10294316,3.6601942,0.31808215,0.017364216,0.087227101,0.045037206,129,10,60,23
-1290.8336,0.99886696,0.5325545,3,7,0,1293.3775,0.27572343,47.60319,0.25015898,0.28587125,0.25729469,0.2616449,0.26271951,0.034097199,9.9955693e-24,1,1.211827e-76,5.2757633e-132,0,556,0,0
-1291.5943,0.79239447,0.5325545,3,7,0,1294.0397,0.23129095,8.9133755,0.21435521,0.29537008,0.28814536,0.2449569,0.24182647,6.7098572,0.38528775,0.16493744,0.16938075,0.11386873,204,83,111,64
-1293.3831,0.88899793,0.5325545,3,7,0,1297.3805,0.40651821,17.421077,0.25145348,0.29810361,0.27760473,0.27321625,0.23994058,12.682743,0.21527516,0.28141361,0.12709689,0.36006192,80,154,73,213
-1291.7067,0.9948172,0.5325545,3,7,0,1295.2776,0.21697416,18.947356,0.23015007,0.26207823,0.29574066,0.25364538,0.13304395,19.396205,0.22534398,0.044451935,0.14370661,0.13412288,119,24,87,64
-1297.385,0.74748934,0.5325545,2,3,0,1298.5782,0.33754963,23.248007,0.23675453,0.24141056,0.31927085,0.2421924,0.10707653,32.424366,0.067699506,0.089648216,0.17807086,0.23522296,35,53,112,144
-1294.5707,1,0.5325545,3,7,0,1298.6558,0.28555092,19.911695,0.22939642,0.33090561,0.23642746,0.26500944,0.30785696,0.89963598,0.31343444,0.24331218,0.013284195,0.71198024,153,127,8,414
-1292.1122,0.9593838,0.5325545,3,7,0,1298.027,0.27562972,35.133075,0.24576168,0.27797406,0.31782453,0.24304246,0.39271333,2.9474084,0.62858543,0.5580377,0.42112795,0.55616121,291,317,287,341
-1292.3812,0.97219192,0.5325545,3,7,0,1293.6191,0.26888525,13.41929,0.22388045,0.30249288,0.24669231,0.2753892,0.038472521,8.8308334,0.087555791,0.0077908625,0.071186262,8.463498e-08,45,5,48,0
-1294.8359,0.91023235,0.5325545,3,7,0,1297.3122,0.298168,7.3385336,0.21608283,0.31428123,0.32286515,0.2427001,0.16731157,0.40347466,2.2406811e-19,3.672029e-11,0.0010756272,1.4547692e-22,0,0,0,0
-1292.4408,0.97840269,0.5325545,3,7,0,1297.4449,0.23350847,17.759738,0.27437583,0.27838909,0.27108917,0.26828989,0.42663024,14.606231,0.63772678,0.30405689,0.64074113,0.30016461,308,161,389,164
-1292.0835,0.97388407,0.5325545,3,7,0,1294.8391,0.24060399,29.726111,0.19555481,0.30920423,0.29240641,0.25177053,0.21093487,16.374488,0.14344682,0.23437084,0.33577298,0.31419783,69,124,203,167
-1291.6729,0.96779261,0.5325545,3,7,0,1295.783,0.2450526,15.621498,0.25895452,0.28230408,0.2585834,0.24666203,0.32556879,1.9856091,0.45573124,0.29157642,0.2320055,0.25694036,198,169,164,144
-1291.6401,1,0.5325545,3,7,0,1293.3569,0.24081093,16.579401,0.25613532,0.29558623,0.25217209,0.25514891,0.026713411,7.7622578,2.1059974e-07,0.189741,0.01009405,0.0030330467,0,109,4,1
-1291.3086,0.98796105,0.5325545,3,7,0,1293.1772,0.28090223,56.153624,0.22873199,0.27202837,0.29119086,0.27422128,0.47026605,5.5016496,0.90831612,0.5276124,0.72287216,0.39694623,414,287,429,259
-1290.0111,1,0.5325545,3,7,0,1291.8762,0.26814646,28.773853,0.21715992,0.28393586,0.29639301,0.26272841,0.091966943,4.3206481,0.22802684,0.010302752,0.041442825,0.12785432,114,7,33,75
-1289.8213,0.91679014,0.5325545,2,7,0,1292.5808,0.29486682,18.014418,0.23204787,0.29329442,0.29305395,0.26847674,0.1957299,39.922754,0.12550128,0.22549771,0.26422907,0.18009653,52,116,152,97
-1289.8325,0.96900144,0.5325545,3,7,0,1290.868,0.25325515,35.846884,0.23656334,0.30367977,0.27161771,0.24398171,0.37547679,3.4480899,0.49088178,0.10750639,0.15390917,0.27278679,213,57,96,161
-1290.1512,0.9285899,0.5325545,3,7,0,1291.191,0.25590244,15.629627,0.22541507,0.29135435,0.29828258,0.26191063,0.059710647,0.80484033,0.038102905,2.0541881e-27,2.6483686e-06,4.9253373e-22,16,0,0,0
-1289.9337,0.97182188,0.5325545,3,7,0,1291.4827,0.25739296,39.523408,0.23787232,0.27471975,0.28260931,0.26850354,0.25565818,0.0036090789,2.9643939e-323,1.4450859e-119,0,0,0,0,0,0
-1292.7344,0.86790111,0.5325545,3,7,0,1293.6853,0.32684398,15.986562,0.25815023,0.33300863,0.29048856,0.25221924,0.25291565,14.776806,0.10920364,0.24998487,0.23186455,0.12131752,42,144,135,82
-1291.1559,0.9900373,0.5325545,3,7,0,1295.1468,0.26339534,39.604195,0.23382782,0.28118152,0.30014004,0.28502126,0.086419702,4.7104435,0.21473951,0.045880628,0.0078062804,0.005571734,107,24,4,2
-1291.2165,0.97280908,0.5325545,3,7,0,1292.9732,0.30867459,21.56578,0.22574264,0.28594187,0.31302518,0.26098338,0.30520326,2.1541774,0.076701809,0.27410657,0.4017639,0.17062468,37,158,236,112
-1291.6814,0.95248248,0.5325545,3,7,0,1292.725,0.21942324,24.52112,0.2451067,0.30272174,0.2511966,0.24576406,0.050316438,13.688084,0.036718572,0.17422907,0.0082006827,0.051088096,14,99,5,35
-1290.9312,0.97013927,0.5325545,2,7,0,1293.6463,0.30077854,55.90171,0.23640741,0.29857816,0.27204535,0.2504583,0.10220648,3.8125492,0.52894981,0.028150553,0.0046303944,0.19960556,221,16,6,114
-1292.5028,0.94735009,0.5325545,3,7,0,1293.6307,0.26448776,86.731299,0.23297965,0.30767622,0.2754129,0.247714,0.15979885,11.080741,0.084029403,0.016259187,0.29742305,0.25697415,33,8,191,149
-1289.8546,1,0.5325545,2,3,0,1292.8637,0.28409002,25.660308,0.24491127,0.29754106,0.2692365,0.24488943,0.010231574,6.5962063,0.00086449086,4.1187839e-11,0.010098765,8.3728993e-11,0,0,2,0
-1291.8778,0.85207554,0.5325545,3,7,0,1294.3434,0.27852888,24.866709,0.26014784,0.30252884,0.28802496,0.29319444,0.1282153,8.3346702,0.070516824,0.010446711,0.13872864,0.031817644,28,6,80,14
-1292.9698,0.9719776,0.5325545,3,7,0,1293.7935,0.26444313,23.822307,0.20139394,0.28215201,0.2686298,0.2249141,0.1942681,8.8540217,0.16258372,0.13291894,0.24709752,0.17735393,74,83,151,107
-1292.6823,0.98289641,0.5325545,3,7,0,1296.5502,0.26193227,30.744196,0.25265692,0.28946912,0.32479339,0.26983935,0.19787491,1.9875152,8.7149891e-05,0.54586796,0.081758649,0.060499523,0,288,53,32
-1291.1803,0.94022215,0.5325545,3,7,0,1296.6014,0.33694192,19.414357,0.23858866,0.3117549,0.28094811,0.28043608,0.35725222,24.377552,0.42802537,0.29174717,0.27768359,0.49991828,182,162,172,283
-1292.5548,0.94930186,0.5325545,3,7,0,1293.3985,0.20698271,33.560519,0.22484038,0.28631169,0.2680455,0.22306653,0.11443271,5.6321223,0.22441339,0.033802423,0.025339124,0.3283238,101,16,27,188
-1291.8248,1,0.5325545,3,7,0,1294.3378,0.30754081,20.550942,0.2395897,0.26201831,0.28417251,0.28000995,0.51146394,5.9714037,0.81655662,0.35757833,0.44833979,0.70567747,380,192,280,423
-1290.5985,0.99481598,0.5325545,3,7,0,1293.5232,0.28589332,24.485836,0.22108612,0.29662208,0.29906282,0.28024443,0.030516043,8.3613805,0.014636513,0.09725528,1.1740991e-05,5.9575665e-08,10,44,0,0
-1289.6363,0.99949642,0.5325545,3,7,0,1291.1024,0.26492164,35.681316,0.2435091,0.28339429,0.29232348,0.26410702,0.47416482,1.7731797,0.57796737,0.69866396,0.68049331,0.81059215,272,369,407,482
-1289.8425,0.93750362,0.5325545,3,7,0,1291.3149,0.27705298,17.077193,0.22204543,0.30703287,0.28081048,0.25678708,0.05205735,1.7735149,0.01640924,0.027085761,2.9160606e-15,1.3375634e-06,4,19,0,0
-1293.0001,0.82264072,0.5325545,2,3,0,1293.6067,0.30521972,20.830878,0.19672621,0.29836327,0.29600075,0.23490436,0.078237771,6.734318,0.23469649,0.31555224,0.29018064,0.091175998,94,159,169,61
-1293.4306,0.987331,0.5325545,3,7,0,1296.6857,0.27635912,14.84933,0.28142212,0.31173625,0.27688111,0.27907381,0.30756565,0.91422195,0.73994959,0.028686708,0.46711756,0.34227122,339,15,288,199
-1298.1486,0.80758623,0.5325545,3,7,0,1301.0524,0.2861935,44.753898,0.19334035,0.32451832,0.29538592,0.21232448,0.096434082,0.13127247,9.0713559e-45,8.9054834e-28,5.0094286e-12,4.390178e-16,0,0,0,0
-1293.2575,0.96873974,0.5325545,3,7,0,1300.0961,0.29850243,20.656028,0.2144475,0.29806599,0.28298043,0.21607794,0.4494224,1.2449072,0.26279546,0.024659426,0.72162508,0.67664133,114,16,453,417
-1292.7509,0.99866752,0.5325545,3,7,0,1295.4415,0.26632647,24.318427,0.26094831,0.30311932,0.2867089,0.2997062,0.12139926,7.9328798,0.067721512,0.083795301,0.0009703068,0.14651697,32,47,1,89
-1292.6439,0.98995425,0.5325545,3,7,0,1294.3255,0.21570629,18.800346,0.21317175,0.28564816,0.27698808,0.22162178,0.24642721,18.561099,0.14697098,0.40303681,0.10783681,0.142237,62,219,52,83
